id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35256357,Gold Coast/Michigan Ave/Downtown 2 Bedroom,259191558,Walton,,Near North Side,41.9012,-87.62585,Entire home/apt,400,2,21,2022-03-13,0.62,5,4,12,City registration pending
35257848,Gold Coast/Michigan Ave/Downtown 2BD DUPLX,259191558,Walton,,Near North Side,41.89913,-87.62672,Entire home/apt,625,2,2,2022-03-18,0.08,5,30,1,R19000041781
35258128,North  Side  Sunny  Bedroom,174206662,MaTennessee,,West Ridge,42.01686,-87.6942,Private room,50,3,2,2019-09-30,0.06,3,0,0,R19000040578
35258747,Gold Coast/Michigan Ave/Downtown 3BD DUPLX,259191558,Walton,,Near North Side,41.90066,-87.62649,Entire home/apt,700,32,17,2022-03-13,0.55,5,46,10,R19000041779
35259050,Gold Coast/Michigan Ave/Downtown 3BD PH,259191558,Walton,,Near North Side,41.8995,-87.6248,Entire home/apt,1000,32,1,2019-09-09,0.03,5,13,0,City registration pending
35262326,Spacious 2BR on Quiet St - Free Park/Late Checkout,265474251,The Garrett Family,,Near West Side,41.87145,-87.66085,Entire home/apt,154,2,86,2022-03-08,2.62,1,98,46,R19000043483
35265884,Chicago Charming Historic Beverly Retreat,168650256,Alvenna,,Beverly,41.6997,-87.6691,Entire home/apt,136,2,56,2021-12-05,1.78,1,73,28,R19000044959
35267831,Cannabis Condo 4BR,209982127,Shomari,,South Shore,41.753124,-87.550407,Entire home/apt,250,1,49,2022-03-14,1.50,3,174,9,R21000069197
35277594,Lake View Living,238814659,Vanessa,,Uptown,41.96051,-87.65316,Entire home/apt,126,2,16,2021-08-09,0.47,1,0,8,R19000043478
35284210,Couch Surf /Flex Check-in/ Hold Luggage /Shuttle,691000,Nonya,,Englewood,41.77783,-87.65407,Shared room,20,2,2,2019-10-14,0.06,7,364,0,R17000014173
35284235,Steps away from Wrigley Field!!,253843745,Tommy,,Lake View,41.94529,-87.66094,Entire home/apt,182,3,43,2022-03-06,1.27,2,76,12,R21000074393
35313811,PRIVATE BED/BATH NEAR DOWNTOWN & BLUE LINE,59246636,Rimal,,West Town,41.89347,-87.65073,Private room,99,1,22,2022-03-06,0.87,1,11,13,City registration pending
35314668,Beautiful Art Deco Apt on Quiet Street,8291303,John And Rachel,,West Town,41.90205,-87.69564,Entire home/apt,226,32,17,2022-02-22,0.58,1,364,2,City registration pending
35327978,Dreamy Streeterville Convertible w/ Gym + Pool by Blueground,107434423,Blueground,,Near North Side,41.890629,-87.619026,Entire home/apt,328,30,0,,,438,0,0,32+ Days Listing
35350545,Walk Everywhere - 10 Minutes to Magnificent Mile,2496361,Matt,,Lake View,41.95149,-87.64921,Entire home/apt,248,4,35,2022-02-20,1.04,5,14,15,R21000073161
35351226,2-Spectacular luxury homes downtown-Sleeps 22,31113244,Cary,,West Town,41.895,-87.65361,Entire home/apt,2286,1,3,2021-11-17,0.11,4,335,2,R19000041385
35351970,Charming House in Lakeview - 1895. Walk to Wrigley,8439491,Molly&Bryan,,Lake View,41.94455,-87.67143,Entire home/apt,395,5,37,2022-01-02,1.10,1,135,15,R21000075100
35353022,My Bungalow,43864354,Roberto & Nancy,,Albany Park,41.96586,-87.7325,Entire home/apt,150,3,23,2022-03-04,0.68,1,331,9,R21000074527
35353705,Condo Studio 4 miles from O’hare 8 min Uber ride,48976919,Nicholas,,Ohare,41.96362,-87.83722,Entire home/apt,105,1,176,2022-02-16,5.25,4,328,85,
35376988,"Private, Charming Converted Hotel Apartment",74499873,Megan,,Lake View,41.93337,-87.64156,Entire home/apt,65,2,31,2020-01-01,0.91,1,0,0,City registration pending
35377394,Bronzeville Oasis(Row House),224818670,Adriane,,Grand Boulevard,41.81374,-87.61497,Entire home/apt,340,2,17,2021-11-28,0.53,2,266,13,R21000075495
35387909,Cozy Tri-Taylor Garden Flat/5 min to Medical Dist,2407409,Erikka,,Near West Side,41.87229,-87.68527,Entire home/apt,264,2,18,2020-04-17,0.56,3,0,0,City registration pending
35403153,Charming loft style suite,211339703,Joyce,,Mckinley Park,41.82332,-87.67019,Entire home/apt,84,1,145,2022-03-06,4.33,1,94,69,R19000042652
35418949,Walk everywhere! Simple apartment in Gold Coast!,266565310,Mark,,Near North Side,41.90056,-87.63027,Entire home/apt,120,2,1,2019-07-03,0.03,1,0,0,Stb-97897
35420803,Walk to it all in Pilsen,14988400,Sharon,,Lower West Side,41.85558,-87.66415,Entire home/apt,97,2,78,2022-02-22,2.38,3,23,44,City registration pending
35428201,Charming and quite 2nd Floor Apartment in Logan Sq,5408912,Cesar,,Avondale,41.93558,-87.69736,Entire home/apt,85,5,34,2021-11-07,1.02,1,357,11,City registration pending
35430614,Updated Vintage Apt. near Wrigley/ Uptown & Beach,10034339,Jamie,,Uptown,41.9582,-87.64834,Entire home/apt,63,2,71,2020-11-02,2.15,1,0,0,Registration is pending
35456427,"Plant lovers love my place, you will too.",97782268,Emily,,Portage Park,41.93938,-87.75784,Entire home/apt,500,1,4,2019-08-06,0.12,1,88,0,City registration pending
35495687,Cozy Private Apartment in Bronzeville,260857109,Xeno,,Grand Boulevard,41.81175,-87.61143,Entire home/apt,159,2,3,2021-09-07,0.09,1,365,1,City registration pending
35496535,"Spacious, light-drenched studio-private entrance!",200460368,Wendy,,Lincoln Square,41.97219,-87.69762,Entire home/apt,92,2,106,2022-03-13,3.16,1,45,41,R19000044487
35511310,Beautiful cozy place 1,183258122,Santiago,,New City,41.79424,-87.66138,Private room,31,1,16,2022-03-05,0.48,7,228,4,pending
35511934,1Cat & Cubs Lover Special,3621097,Marcus,,Lake View,41.94484,-87.65049,Entire home/apt,200,1,1,2019-06-09,0.03,2,0,0,R17000017566
35516706,Charming Ravenswood Apartment,265290415,Yasser,,Uptown,41.96595,-87.67233,Private room,90,32,1,2019-06-15,0.03,1,0,0,City registration pending
35517765,Spacious in-law Apt: 15 min to O'Hare and Downtown,1777718,Marissa,,Norwood Park,41.99036,-87.78878,Entire home/apt,68,1,156,2022-03-15,4.68,1,108,61,R19000042629
35518584,The Bright Retreat in Andersonville,8094939,Alex,,Uptown,41.97562,-87.66286,Entire home/apt,154,2,66,2022-01-25,1.98,4,115,29,R19000042606
35548483,Vintage tranquility in Hyde Park,5920620,Yael And Andrew,,Kenwood,41.80299,-87.592,Entire home/apt,155,3,2,2019-07-23,0.06,1,0,0,R19000045139
35566367,Lakeview Escape - Classic & Contemporary Chicago,9094538,Nicole,,Lake View,41.93735,-87.65652,Entire home/apt,120,2,40,2022-01-03,1.19,28,0,11,City Registration Pending
35570109,CONVENIENT ROOM NEAR L IN EDGEWATER,267625165,Can,,Edgewater,41.99068,-87.65727,Private room,100,32,0,,,1,83,0,City registration pending
35573202,"Immaculate, Private 1br apt Loyola & Northwestern!",265479104,Kaye,,Rogers Park,42.00533,-87.66291,Entire home/apt,96,2,92,2022-03-06,2.82,1,202,40,R19000042644
35576675,"Perfect 2 Bedroom in Wrigley, steps to the stadium",200416010,Saul,,Lake View,41.94524,-87.65535,Entire home/apt,190,1,103,2022-03-13,3.28,8,334,47,City registration pending
35578101,Logan Square Nook - 2BR just steps from Blue  Line,2484862,Tim,,Avondale,41.93214,-87.71007,Entire home/apt,85,5,32,2021-04-04,0.95,1,0,1,R19000042653
35579191,PRIME LOCATION 1 Bedroom | GYM by Michigan Ave,3965428,Rob,,Near North Side,41.8977,-87.62222,Entire home/apt,145,28,6,2022-02-04,0.20,88,335,4,R19000042643
35579899,Luxury 1 Bed on Lasalle,4982817,Andrew,,Near North Side,41.89572,-87.63221,Entire home/apt,165,32,0,,,3,87,0,R17000014751
35603449,Block to Metra&Blueline Trains! Minutes to Dwntwn,31669178,Donna,,Portage Park,41.95938,-87.74969,Entire home/apt,86,6,5,2021-08-21,0.53,5,275,5,R18000024333
35605764,Charming Logan Square Home w/ Private Backyard,486514,Gemma,,Logan Square,41.92017,-87.69941,Entire home/apt,300,1,18,2020-02-16,0.54,1,0,0,R21000075047
35611753,Cozy 2 bdrm near McCormick Place & Wintrust Arena,253889886,Rashad & Ray,,Grand Boulevard,41.82025,-87.61218,Entire home/apt,115,32,66,2022-03-13,1.97,1,72,32,R19000042614
35614041,Winchester Flats,267930891,Lucas,,West Town,41.89655,-87.67693,Entire home/apt,136,4,45,2022-03-06,1.41,1,103,21,R19000046838
35620682,"Fantastic area, cozy bedroom in Andersonville",263234017,Daniel,,Uptown,41.97588,-87.67274,Private room,61,1,44,2022-02-26,1.38,2,11,12,R19000042648
35635161,Lovely Gold Coast Convertible w/ Terrace near the L by Blueground,107434423,Blueground,,Near North Side,41.898903,-87.627968,Entire home/apt,160,30,0,,,438,215,0,32+ Days Listing
35635202,Chic Gold Coast Convertible w/ Lounge near Oak Street by Blueground,107434423,Blueground,,Near North Side,41.898903,-87.627968,Entire home/apt,143,30,0,,,438,260,0,32+ Days Listing
35642174,15% DISCOUNT- ASK ME FOR IT NOW,263229425,Alexandre,,Loop,41.88832,-87.62073,Entire home/apt,400,32,3,2019-10-07,0.09,6,0,0,City registration pending
35642875,"Steps to Millennium Park,Modern Studio w/ King Bed",212229650,Gerald,,Loop,41.88633,-87.62506,Entire home/apt,400,32,2,2019-11-14,0.07,6,0,0,City registration pending
35648866,"Skyline View on Private Rooftop, ""The Tree House""",380740,Terri & Moe,,West Town,41.9049,-87.6798,Entire home/apt,200,5,5,2022-03-12,0.27,1,7,2,R19000041909
35667306,Old Town Triangle/  Lincoln Park Studio Apartment,268315770,William,,Lincoln Park,41.91537,-87.63549,Entire home/apt,115,3,41,2022-01-04,1.27,1,151,23,R19000043198
35681792,Restoring Chicago Speakeasy of the 1920s Room 2A,51668477,Michael,,Near North Side,41.89025,-87.63013,Private room,102,1,183,2022-03-11,5.49,7,233,72,R18000031600
35730130,Peaceful with inside  parking.  1st FL. 2bdr,145168007,Julissa,,South Lawndale,41.84834,-87.70357,Entire home/apt,117,3,59,2022-03-07,1.82,1,176,22,R19000043799
35731377,🏠 6 BR 4 BA Victorian Family Retreat,72651433,Zafar,,East Garfield Park,41.87957,-87.69569,Entire home/apt,513,3,22,2022-01-27,1.09,7,46,19,R22000076655
35740692,Home away from Home,112014461,Kristopher,,Avalon Park,41.73818,-87.57839,Entire home/apt,65,32,18,2020-09-01,0.54,1,0,0,R19000043302
35743481,Chicago Logan Square Amazing Duplex Self Check-in,19691906,Reinaldo,,Logan Square,41.92448,-87.701607,Entire home/apt,217,2,109,2022-03-06,3.30,2,258,49,2803135
35765755,Gorgeous & trendy renovated 2 bedroom in Old Town,9094538,Nicole,,Lincoln Park,41.91496,-87.64144,Entire home/apt,133,2,44,2022-03-15,1.35,28,130,18,Registration pending
35767803,Superb Apartment @TheLoop steps to MilleniumPark✭,245574996,Matthew,,Loop,41.88556,-87.6257,Entire home/apt,147,2,141,2022-02-25,4.25,5,131,52,R10110031601
35769538,Ethel rose place,69292837,Roenita,,Calumet Heights,41.73513,-87.58599,Entire home/apt,155,3,2,2020-07-05,0.06,2,364,0,R19000043088
35802969,SuperHost Great Location By Michigan Ave Queen bed,3965428,Rob,,Near North Side,41.89862,-87.62138,Entire home/apt,140,32,2,2019-11-16,0.07,88,365,0,City registration pending
35803293,Wicker Park Mansion Bedroom w/Stunning Chi. Views!,82129437,David,,West Town,41.90796,-87.67447,Private room,168,1,12,2021-09-25,0.36,1,238,7,R17000018691
35804189,Super clean and family-friendly 3-bdrm entire apt,30695774,Elizabeth,,Logan Square,41.92319,-87.72209,Entire home/apt,146,2,135,2022-03-14,4.24,1,145,64,R19000043303
35832251,"3B/2.5BA Premium Luxury Penthouse | Breathtaking Views, Indoor Pool, & Gym by ENVITAE | PAID IN/OUT PARKING IN BLDG",37190789,Jason,,Loop,41.88612,-87.61633,Entire home/apt,519,3,26,2021-12-10,0.79,5,170,2,City registration pending
35841624,Student Friendly Room near Montrose Blue Line #2/3,269600819,Allison,,Irving Park,41.96131,-87.73464,Private room,35,10,3,2020-07-12,0.10,5,35,0,R19000048145
35845457,"UChicago, Sci Museum | Lake View + Gym | Zencity",47172572,Zencity,,Hyde Park,41.7975,-87.58069,Entire home/apt,81,1,126,2022-02-23,3.85,56,305,34,R21000074756
35845701,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79493,-87.58461,Entire home/apt,75,1,63,2022-03-02,1.93,56,239,12,R19000043311
35845966,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79831,-87.58303,Entire home/apt,80,1,103,2021-11-10,3.17,56,313,19,R19000043292
35846172,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79409,-87.58601,Entire home/apt,77,1,68,2021-09-15,2.07,56,236,14,R19000043310
35846336,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79462,-87.58434,Entire home/apt,78,1,86,2022-01-29,2.65,56,280,27,R19000043312
35846560,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Kenwood,41.80362,-87.58712,Entire home/apt,88,1,87,2022-02-22,2.68,56,293,17,R19000043285
35880364,Cozy Suite 309,265059752,J And F Apartments,,Calumet Heights,41.73411,-87.58402,Entire home/apt,79,3,12,2021-09-26,0.36,4,362,6,R19000042634
35910713,2 bdrm apartment in quiet south side neighborhood,179423645,Gloria,,Roseland,41.68773,-87.63916,Entire home/apt,83,2,53,2022-02-20,1.61,1,250,22,R21000072919
35926772,"Open River North 1BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.896217,-87.62571,Entire home/apt,139,30,1,2019-12-22,0.04,438,334,0,32+ Days Listing
35926813,"Mod River North Studio w/ Gym, W/D, nr. Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.895016,-87.627914,Entire home/apt,135,30,1,2021-04-06,0.09,438,213,1,32+ Days Listing
35926860,"Lux River North Studio w/ Gym, W/D, nr. Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.895016,-87.627914,Entire home/apt,135,30,0,,,438,188,0,32+ Days Listing
35926897,Hip River North Studio w/ Pool + Roof Deck near Mag Mile by Blueground,107434423,Blueground,,Near North Side,41.895016,-87.627914,Entire home/apt,134,30,0,,,438,326,0,32+ Days Listing
35927069,Modern River North 1BR w/ Gym + W/D near Mag Mile by Blueground,107434423,Blueground,,Near North Side,41.896217,-87.62571,Entire home/apt,169,30,0,,,438,277,0,32+ Days Listing
35931987,Quaint River North 1BR w/ Gym + W/D near Mag Mile by Blueground,107434423,Blueground,,Near North Side,41.896217,-87.62571,Entire home/apt,224,30,2,2020-03-18,0.07,438,115,0,32+ Days Listing
35942729,Spacious Sedgwick Condo - Steps to Old Town,200416010,Saul,,Near North Side,41.91038,-87.63768,Entire home/apt,512,1,74,2022-03-14,2.63,8,306,43,City registration pending
35945631,"2BR in Andersonville-Walk to train, beach, shops!",1345958,Kamelia And Jordan,,Uptown,41.9747,-87.66588,Entire home/apt,140,1,44,2022-03-06,1.34,1,309,30,R19000043220
35950191,"Cute, Cozy and Elegant Lincoln Square Free Parking",414724616,Fabiana,,Lincoln Square,41.97287,-87.6871,Entire home/apt,100,5,38,2021-11-29,1.17,1,329,9,R21000073519
35995054,Studio w/parking by Metra(♥)DTWN UnivOfChicago,47056445,Andy,,South Shore,41.76122,-87.58806,Entire home/apt,41,1,25,2022-03-07,0.78,5,87,1,R20000055861
36023622,"Stylish Penthouse Loft Tri-Taylor 2BR 2BA, Parking",35507281,Dan,,Near West Side,41.87475,-87.68638,Entire home/apt,169,2,39,2022-02-07,1.18,1,6,13,R19000043308
36032618,Fulton Market Industrial Modern Designer Loft,270110566,Matthew,,Near West Side,41.8847,-87.65234,Entire home/apt,485,1,61,2022-02-06,2.01,1,131,29,R20000052581
36037370,East Garfield Park new remodeled sharp 1 bedroom,145839626,Cristina,,Near West Side,41.88269,-87.69194,Entire home/apt,111,32,111,2022-03-03,3.40,1,329,46,City registration pending
36038899,TheClubHouse @ the Sq.—Contactless Check-in/No fee,271129725,George,,Logan Square,41.92607,-87.70741,Entire home/apt,152,2,76,2022-03-07,2.35,1,71,37,R20000052319
36063019,Hip River North 1BR w/ Gym + Pool + W/D near Mag Mile by Blueground,107434423,Blueground,,Near North Side,41.894527,-87.633408,Entire home/apt,151,30,1,2021-04-23,0.09,438,354,1,32+ Days Listing
36063455,EPIC LOCATION BY HANCOCK TOWER 2 BEDROOM,4384965,Tom,,Near North Side,41.89778,-87.62245,Entire home/apt,200,32,0,,,10,365,0,
36064407,"Gorgeous River North 1BR w/ Gym, W/D, near Oak Street beach by Blueground",107434423,Blueground,,Near North Side,41.896778,-87.631706,Entire home/apt,172,30,1,2021-10-03,0.18,438,215,1,32+ Days Listing
36067428,4 Bedrooms Family Retreat near McCormick,121705751,Vaida,,Bridgeport,41.84228,-87.66214,Entire home/apt,400,2,44,2022-03-13,1.44,1,339,24,2209428
36075729,"Wicker Park w/ 2 parking spaces, sleeps up to 16",30433615,Andrijana,,West Town,41.90673,-87.67232,Entire home/apt,520,2,3,2021-08-29,0.26,7,284,3,R21000073096
36077272,Awesome 1B apt in WrigleyField -Boystown area,252408635,Andy,,Uptown,41.95532,-87.65167,Entire home/apt,90,1,65,2022-03-12,2.23,3,224,26,STR-1234567
36077725,"Cozy 4-story, 2-Bed, 2.5 Bath Lakeview Townhome",26798349,Timur,,Lake View,41.93963,-87.66024,Entire home/apt,279,2,3,2019-10-20,0.09,1,0,0,City registration pending
36079734,Chicago Midway Charming Retreat,174064006,Liviu,,Garfield Ridge,41.7956,-87.7532,Entire home/apt,87,32,77,2021-11-28,2.38,1,364,34,City registration pending
36080732,Oversized spacious one bedroom with private patio,4661357,Jeff,,Lake View,41.94504,-87.64655,Entire home/apt,240,32,14,2021-10-17,0.43,1,0,6,City registration pending
36095198,Master bedroom with private bath 2person hot tub,17405364,Jennifer,,Rogers Park,41.99986,-87.66977,Private room,110,15,1,2019-10-20,0.03,2,44,0,R19000044491
36109646,Work Or Vacation Place Close To O'Hare/Rosemont...,253144613,David,,Norwood Park,41.97392,-87.80602,Entire home/apt,74,1,185,2022-03-08,5.60,2,237,61,
36110990,"✵King Bed Suite✵ w/Skyline, Gym, Roof and Grocery!",203321207,Aston,,Logan Square,41.92294,-87.699,Entire home/apt,70,1,122,2022-03-09,3.69,1,98,52,R19000040059
36141541,Chic Studio @RiverNorth close to #MagnificentMile✭,245574996,Matthew,,Near North Side,41.89533,-87.63092,Entire home/apt,159,3,36,2020-03-05,1.08,5,1,0,R10003492843
36143789,Private Room in Beautiful Logan Square Apartment,53991659,Alex,,Logan Square,41.91612,-87.71241,Private room,95,32,21,2020-02-16,0.64,1,0,0,R19000043280
36171447,23rd Pl Room 2,21891111,Ming,,Lower West Side,41.84973,-87.68293,Private room,40,5,8,2022-01-16,0.26,4,347,6,R19000039874
36171622,King Bed Business Studio in the Heart of Chicago,212229650,Gerald,,Loop,41.8859,-87.62329,Entire home/apt,400,32,0,,,6,0,0,City registration pending
36174069,Unique Photo Studio Home in Wicker Park w Parking,5892102,Aaron,,West Town,41.90025,-87.66776,Entire home/apt,185,32,37,2021-11-08,1.15,1,0,11,R19000044970
36174506,Chicago Logan Square Trendy Location Self Check-in,19691906,Reinaldo,,Logan Square,41.92404,-87.70435,Entire home/apt,168,2,93,2022-03-15,2.94,2,256,51,R19000043796
36175666,Wilton House,29753236,Carolina,,Lake View,41.94887,-87.65239,Entire home/apt,200,2,67,2022-03-06,2.09,1,27,32,R21000068278
36176514,"Logan Square Townhome 4 Mi to Wrigley, Zoo & Beach",121719854,Evolve,,Logan Square,41.91893,-87.69628,Entire home/apt,151,3,4,2021-04-11,0.22,8,0,1,HM-15998
36179661,Spacious 3 bed. A hosting dream mins from Midway.,223207559,Brandy,,Garfield Ridge,41.80968,-87.75037,Entire home/apt,340,2,22,2021-09-19,0.67,1,269,14,R19000043215
